"col-6 href","min-wid-img-mobile-custom-table src","hash-tag","hash-tag 2","offer-header","offer-content","offer-content 2","grid-topic-product-sku","fw-bold-1","grid-product-name","text-danger","text-danger 2","h4-pall","btn","h4-pall 2","h4-pall 3","text-white","text-secondary","h4-pall 4","h4-pall 5"
"https://www.cnypharmacy.com/product/0642","https://manager.cnypharmacy.com/uploads/product_photo/0642.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0642","KREMIL 20X10 TABLETS [ZPL-EASTERN] กล่องเขียว","ซื้อ 2 กล่อง[20แผง] ขึ้นไป","ลดกล่อง[20แผง] ละ 3.00 บาท","321.00 -/ กล่อง[20แผง]","ซื้อเลย","321.00.-/","กล่อง[20แผง]","ลดเหลือ 318.00 / กล่อง[20แผง]","ALUMINIUM HYDROXIDE + MAGNESIUM HYDROXIDE","",""
"https://www.cnypharmacy.com/product/0643","https://manager.cnypharmacy.com/uploads/product_photo/0643.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0643","KREMIL-S 20X10 TABLETS [ZPL-EASTERN] กล่องส้ม","ซื้อ 2 กล่อง[20แผง] ขึ้นไป","ลดกล่อง[20แผง] ละ 10.00 บาท","395.00 -/ กล่อง[20แผง]","ซื้อเลย","395.00.-/","กล่อง[20แผง]","ลดเหลือ 385.00 / กล่อง[20แผง]","ALUMINIUM HYDROXIDE + MAGNESIUM HYDROXIDE","",""
"https://www.cnypharmacy.com/product/5227","https://manager.cnypharmacy.com/uploads/product_photo/1693621629_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5227","LA ROCHE-POSAY ANTHELIOS UVMUNE400 INVISIBLE FLUID 50ML [DKS-LOREAL]#ลัง[112หลอด] คาดส้ม","ซื้อยกแพ็ค 1 ขวด[50 ML]  รับสินค้าแถมฟรี","","974.00 -/ ขวด[50 ML]","ซื้อเลย","974.00.-/","ขวด[50 ML]","แถม สินค้า SKU 4146 เซราว...","MEXORYL 400","",""
"https://www.cnypharmacy.com/product/5230","https://manager.cnypharmacy.com/uploads/product_photo/1693622954_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5230","LA ROCHE-POSAY ANTHELIOS UVMUNE400 OIL CONTROL FLUID SPF50+ 50ML [DKS-LOREAL]#ลัง[112หลอด] คาดเขียว","ซื้อยกแพ็ค 1 ขวด[50 ML]  รับสินค้าแถมฟรี","","974.00 -/ ขวด[50 ML]","ซื้อเลย","974.00.-/","ขวด[50 ML]","แถม สินค้า SKU 4146 เซราว...","MEXORYL 400","",""
"https://www.cnypharmacy.com/product/3727","https://manager.cnypharmacy.com/uploads/product_photo/3727.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3727","LANZAAR 50MG 10X10'S [BER] รุ่นใหม่ ""สินค้าล็อตใหม่""","ซื้อยกแพ็ค 3 กล่อง[10แผง]","ลดเพิ่มแพ็คละ 9 บาท","194.00 -/ กล่อง[10แผง]","ซื้อเลย","194.00.-/","กล่อง[10แผง]","ลดเหลือ 191.00 / กล่อง[10แผง]","LOSARTAN POTASSIUM 50 MG","",""
"https://www.cnypharmacy.com/product/5311","https://manager.cnypharmacy.com/uploads/product_photo/1696410223_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5311","LD CREAM 30G [TMA-OTC2]","ซื้อยกแพ็ค 3 หลอด[30G]","ลดเพิ่มแพ็คละ 36.99 บาท","229.00 -/ หลอด[30G]","ซื้อเลย","229.00.-/","หลอด[30G]","ลดเหลือ 216.67 / หลอด[30G]","LIDOCAINE","",""
"https://www.cnypharmacy.com/product/2837","https://manager.cnypharmacy.com/uploads/product_photo/1667642097_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2837","LELUXI SCAR GEL 10G [NEO]","ซื้อยกแพ็ค 3 หลอด[10G]","ลดเพิ่มแพ็คละ 18 บาท","109.00 -/ หลอด[10G]","ซื้อเลย","109.00.-/","หลอด[10G]","ลดเหลือ 103.00 / หลอด[10G]","ALLIUM CEPA","",""
"https://www.cnypharmacy.com/product/5317","https://manager.cnypharmacy.com/uploads/product_photo/1695804469_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5317","LERES 1X10'S [TMA-OTC1]","ซื้อยกแพ็ค 3 กล่อง[1แผง]","ลดเพิ่มแพ็คละ 5.01 บาท","65.00 -/ กล่อง[1แผง]","ซื้อเลย","65.00.-/","กล่อง[1แผง]","ลดเหลือ 63.33 / กล่อง[1แผง]","LEVOCERTIRIZINE DIHYDROCHLORIDE","",""
"https://www.cnypharmacy.com/product/1679","https://manager.cnypharmacy.com/uploads/product_photo/1679.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1679","LESFLAM 50 10X10'S [FCP-B.GRIMM-01]","ซื้อ 2 กล่อง[10แผง] ขึ้นไป","ลดกล่อง[10แผง] ละ 1.00 บาท","120.00 -/ กล่อง[10แผง]","ซื้อเลย","120.00.-/","กล่อง[10แผง]","ลดเหลือ 119.00 / กล่อง[10แผง]","DICLOFENAC SODIUM","",""
"https://www.cnypharmacy.com/product/1957","https://manager.cnypharmacy.com/uploads/product_photo/1957.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1957","LEVOCET 5MG 1x10'S [RXC] #แพ็ค[10กล่อง]","ซื้อยกแพ็ค 3 กล่อง[1แผง]","ลดเพิ่มแพ็คละ 6 บาท","57.00 -/ กล่อง[1แผง]","ซื้อเลย","57.00.-/","กล่อง[1แผง]","ลดเหลือ 55.00 / กล่อง[1แผง]","LEVOCETIRIZINE DIHYDROCHLORIDE","",""
"https://www.cnypharmacy.com/product/4190","https://manager.cnypharmacy.com/uploads/product_photo/1679646190_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4190","LEVOCETIN 5MG 1X10'S [BIO-03]","ซื้อยกแพ็ค 3 กล่อง[1แผง]","ลดเพิ่มแพ็คละ 1.5 บาท","55.00 -/ กล่อง[1แผง]","ซื้อเลย","55.00.-/","กล่อง[1แผง]","ลดเหลือ 54.50 / กล่อง[1แผง]","LEVOCETIRIZINE","",""
"https://www.cnypharmacy.com/product/3351","https://manager.cnypharmacy.com/uploads/product_photo/1667291225_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3351","LINCOX-500 50X10'S [TMA-OTC2]","ซื้อยกแพ็ค 3 กล่อง[50แผง]","ลดเพิ่มแพ็คละ 63 บาท","841.00 -/ กล่อง[50แผง]","ซื้อเลย","841.00.-/","กล่อง[50แผง]","ลดเหลือ 820.00 / กล่อง[50แผง]","","",""
"https://www.cnypharmacy.com/product/4732","https://manager.cnypharmacy.com/uploads/product_photo/1687592345_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4732","LIOBAC 20X10'S [SPS]","ซื้อยกแพ็ค 3 กล่อง[20แผง]","ลดเพิ่มแพ็คละ 39 บาท","233.00 -/ กล่อง[20แผง]","ซื้อเลย","","","","BACLOFEN","233.00.-/","กล่อง[20แผง]"
"https://www.cnypharmacy.com/product/0225","https://manager.cnypharmacy.com/uploads/product_photo/0225.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0225","LORANTA 100MG 3X10'S [SIA] กล่องเขียว","ซื้อ 2 กล่อง[3แผง] ขึ้นไป","ลดกล่อง[3แผง] ละ 9.00 บาท","204.00 -/ กล่อง[3แผง]","ซื้อเลย","204.00.-/","กล่อง[3แผง]","ลดเหลือ 195.00 / กล่อง[3แผง]","LOSARTAN","",""
"https://www.cnypharmacy.com/product/0226","https://manager.cnypharmacy.com/uploads/product_photo/0226.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0226","LORANTA 50MG 3X10'S [SIA] กล่องชมพู","ซื้อ 2 กล่อง[3แผง] ขึ้นไป","ลดกล่อง[3แผง] ละ 6.00 บาท","150.00 -/ กล่อง[3แผง]","ซื้อเลย","150.00.-/","กล่อง[3แผง]","ลดเหลือ 144.00 / กล่อง[3แผง]","LOSARTAN","",""
"https://www.cnypharmacy.com/product/6234","https://manager.cnypharmacy.com/uploads/product_photo/1740129953_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6234","LORINOSE 10MG 1X10TAB [RXC] #แพ็ค[10กล่อง]","ซื้อยกแพ็ค 3 กล่อง[1แผง]","ลดเพิ่มแพ็คละ 6 บาท","28.00 -/ กล่อง[1แผง]","ซื้อเลย","28.00.-/","กล่อง[1แผง]","ลดเหลือ 26.00 / กล่อง[1แผง]","LORATADINE","",""
"https://www.cnypharmacy.com/product/0035","https://manager.cnypharmacy.com/uploads/product_photo/1732865677_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0035","LORIUS SYRUP 60ML [SPS]","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 27 บาท","84.00 -/ ขวด[60ML]","ซื้อเลย","84.00.-/","ขวด[60ML]","ลดเหลือ 75.00 / ขวด[60ML]","DESLORATADINE","",""
"https://www.cnypharmacy.com/product/4574","https://manager.cnypharmacy.com/uploads/product_photo/1685502542_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4574","LOTEMP KIDS 60ML. [BIO-03]","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 1.5 บาท","25.00 -/ ขวด[60ML]","ซื้อเลย","25.00.-/","ขวด[60ML]","ลดเหลือ 24.50 / ขวด[60ML]","PARACETAMOL 120 MG/5 ML","",""
"https://www.cnypharmacy.com/product/0299","https://manager.cnypharmacy.com/uploads/product_photo/0299.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0299","LOTEMP SUSPENSION 60ML [BIO-03] รสสตอรเบอร์รี่","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 3 บาท","25.00 -/ ขวด[60ML]","ซื้อเลย","25.00.-/","ขวด[60ML]","ลดเหลือ 24.00 / ขวด[60ML]","PARACETAMOL 125 MG/5 ML","",""
"https://www.cnypharmacy.com/product/0298","https://manager.cnypharmacy.com/uploads/product_photo/0298.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0298","LOTEMP SUSPENSION FORTE 60ML [BIO-03] รสส้ม","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 6 บาท","29.00 -/ ขวด[60ML]","ซื้อเลย","29.00.-/","ขวด[60ML]","ลดเหลือ 27.00 / ขวด[60ML]","PARACETAMOL 250 MG/5 ML","",""
"https://www.cnypharmacy.com/product/1732","https://manager.cnypharmacy.com/uploads/product_photo/1732.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1732","LUTEINA PURIFIED MARIGOLD EXTRACT 100% 60'S [TMA-OTC3]#3","ซื้อยกแพ็ค 3 ขวด[60เม็ด]","ลดเพิ่มแพ็คละ 34.019999999999996 บาท","143.00 -/ ขวด[60เม็ด]","ซื้อเลย","143.00.-/","ขวด[60เม็ด]","ลดเหลือ 131.66 / ขวด[60เม็ด]","MARIGOLD EXTRACT","",""
"https://www.cnypharmacy.com/product/0085","https://manager.cnypharmacy.com/uploads/product_photo/0085.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0085","IBROFEN 600MG 25X10’S [TOC-03] เม็ดชมพู","ซื้อ 2 กล่อง[25แผง] ขึ้นไป","ลดกล่อง[25แผง] ละ 18.00 บาท","303.00 -/ กล่อง[25แผง]","ซื้อเลย","303.00.-/","กล่อง[25แผง]","ลดเหลือ 285.00 / กล่อง[25แผง]","IBUPROFEN","",""
"https://www.cnypharmacy.com/product/3767","https://manager.cnypharmacy.com/uploads/product_photo/3767.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3767","IBUCAP 400MG 10X10'S [NEO]","ซื้อยกแพ็ค 3 กล่องใหญ่[10กล่อง]","ลดเพิ่มแพ็คละ 21 บาท","48.00 -/ กล่อง[1แผง]","ซื้อเลย","48.00.-/","กล่อง[1แผง]","","IBUPROFEN 400MG.","460.00.-/","กล่องใหญ่[10กล่อง]"
"https://www.cnypharmacy.com/product/4112","https://manager.cnypharmacy.com/uploads/product_photo/1686907831_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4112","IBUMAN-100 60ML [TMA-OTC1]","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 2.88 บาท","17.00 -/ ขวด[60ML]","ซื้อเลย","17.00.-/","ขวด[60ML]","ลดเหลือ 16.04 / ขวด[60ML]","IBUPROFEN","",""
"https://www.cnypharmacy.com/product/7377","https://manager.cnypharmacy.com/uploads/product_photo/1755917882_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7377","IBUMAN-400 100X10'S [TMA-OTC1] เม็ดรีสีม่วง","ซื้อยกแพ็ค 3 กล่อง[100แผง]","ลดเพิ่มแพ็คละ 108 บาท","8.00 -/ แผง[10เม็ด]","ซื้อเลย","8.00.-/","แผง[10เม็ด]","","IBUPROFEN 400MG.","",""
"https://www.cnypharmacy.com/product/3726","https://manager.cnypharmacy.com/uploads/product_photo/3726.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3726","IBUMAN-400 500'S [TMA-OTC1] เม็ดกลมชมพู","ซื้อยกแพ็ค 3 กระป๋อง[500เม็ด]","ลดเพิ่มแพ็คละ 30 บาท","375.00 -/ กระป๋อง[500เม็ด]","ซื้อเลย","375.00.-/","กระป๋อง[500เม็ด]","ลดเหลือ 365.00 / กระป๋อง[500เม็ด]","IBUPROFEN","",""
"https://www.cnypharmacy.com/product/0061","https://manager.cnypharmacy.com/uploads/product_photo/0061.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0061","IBUMAN-400 500'S [TMA-OTC1] เม็ดรีม่วง","ซื้อยกแพ็ค 3 กระป๋อง[500เม็ด]","ลดเพิ่มแพ็คละ 30 บาท","375.00 -/ กระป๋อง[500เม็ด]","ซื้อเลย","375.00.-/","กระป๋อง[500เม็ด]","ลดเหลือ 365.00 / กระป๋อง[500เม็ด]","IBUPROFEN","",""
"https://www.cnypharmacy.com/product/4555","https://manager.cnypharmacy.com/uploads/product_photo/1686907848_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4555","IBUMAN-600 50X10'S [TMA-OTC1]","ซื้อยกแพ็ค 3 กล่อง[50แผง]","ลดเพิ่มแพ็คละ 60 บาท","670.00 -/ กล่อง[50แผง]","ซื้อเลย","","","","Ibuprofen 600 mg.","670.00.-/","กล่อง[50แผง]"
"https://www.cnypharmacy.com/product/0072","https://manager.cnypharmacy.com/uploads/product_photo/0072.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0072","IBUMAN-PLUS 40X10'S [TMA-OTC1] เม็ดรีม่วง","ซื้อยกแพ็ค 3 กล่อง[40แผง]","ลดเพิ่มแพ็คละ 189.99 บาท","655.00 -/ กล่อง[40แผง]","ซื้อเลย","655.00.-/","กล่อง[40แผง]","ลดเหลือ 591.67 / กล่อง[40แผง]","IBUPROFEN + PARACETAMOL","",""
"https://www.cnypharmacy.com/product/0109","https://manager.cnypharmacy.com/uploads/product_photo/0109.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0109","ICORIN KIDS 60ML [GRE] รสสละ #แพ็ค12ขวด","ซื้อยกแพ็ค 12 ขวด[60ML]","ลดเพิ่มแพ็คละ 12 บาท","32.00 -/ ขวด[60ML]","ซื้อเลย","32.00.-/","ขวด[60ML]","ลดเหลือ 31.00 / ขวด[60ML]","BUTAMIRATE","",""
"https://www.cnypharmacy.com/product/1341","https://manager.cnypharmacy.com/uploads/product_photo/1341.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1341","ILIADIN DROP 0.025% 10ML ชนิดหยดสำหรับเด็ก [DKS-P&G] #แพ็ค[10ขวด]","ซื้อ 2 ขวด[10ML] ขึ้นไป","ลดขวด[10ML] ละ 2.00 บาท","79.00 -/ ขวด[10ML]","ซื้อเลย","79.00.-/","ขวด[10ML]","ลดเหลือ 77.00 / ขวด[10ML]","OXYMETAZOLINE HYDROCHLORIDE","",""
"https://www.cnypharmacy.com/product/1870","https://manager.cnypharmacy.com/uploads/product_photo/1870.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1870","ILIADIN DROP 0.05% 10ML ชนิดหยดสำหรับผู้ใหญ่ [DKS-P&G] #แพ็ค[10ขวด]","ซื้อ 6 หลอด[10ML] ขึ้นไป","ลดหลอด[10ML] ละ 5.00 บาท","81.00 -/ หลอด[10ML]","ซื้อเลย","81.00.-/","หลอด[10ML]","ลดเหลือ 76.00 / หลอด[10ML]","OXYMETAZOLINE HYDROCHLORIDE","",""
"https://www.cnypharmacy.com/product/1342","https://manager.cnypharmacy.com/uploads/product_photo/1342.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1342","ILIADIN SPRAY 0.05% 10ML ชนิดพ่นสำหรับผู้ใหญ่ [DKS-P&G]","ซื้อ 2 ขวด[10ML] ขึ้นไป","ลดขวด[10ML] ละ 1.50 บาท","129.00 -/ ขวด[10ML]","ซื้อเลย","129.00.-/","ขวด[10ML]","ลดเหลือ 127.50 / ขวด[10ML]","OXYMETAZOLINE HYDROCHLORIDE","",""
"https://www.cnypharmacy.com/product/6092","https://manager.cnypharmacy.com/uploads/product_photo/1711188588_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6092","INAL SYRUP 60ML กลิ่นสละ [MAC]","ซื้อ 2 ขวด[60ML] ขึ้นไป","ลดขวด[60ML] ละ 2.00 บาท","67.00 -/ ขวด[60ML]","ซื้อเลย","67.00.-/","ขวด[60ML]","ลดเหลือ 65.00 / ขวด[60ML]","LEVODROPROPIZINE","",""
"https://www.cnypharmacy.com/product/5248","https://manager.cnypharmacy.com/uploads/product_photo/1694245903_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5248","INTERPHARMA MAGNESIUM PLUS B COMPLEX 20'S. [ZPL-INTERPHARMA]","ซื้อ 2 กล่อง[20เม็ด] ขึ้นไป","ลดกล่อง[20เม็ด] ละ 4.00 บาท","194.00 -/ กล่อง[20เม็ด]","ซื้อเลย","194.00.-/","กล่อง[20เม็ด]","ลดเหลือ 190.00 / กล่อง[20เม็ด]","ACTIVE INGREDIENTS - MAGNESIUM OXIDE","",""
"https://www.cnypharmacy.com/product/2184","https://manager.cnypharmacy.com/uploads/product_photo/2184.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2184","INTERPHARMA MULTIVITAMIN ORANGE 20'S [ZPL-INTERPHARMA]","ซื้อ 4 กล่อง[20เม็ด] ขึ้นไป","ลดกล่อง[20เม็ด] ละ 4.00 บาท","99.00 -/ กล่อง[20เม็ด]","ซื้อเลย","99.00.-/","กล่อง[20เม็ด]","ลดเหลือ 95.00 / กล่อง[20เม็ด]","MULTIVITAMINS","",""
"https://www.cnypharmacy.com/product/3094","https://manager.cnypharmacy.com/uploads/product_photo/1667535447_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3094","INTERPHARMA PREBO 60CAPSULES [ZPL-INTERPHARMA]","ซื้อ 2 ขวด[60แคปซูล] ขึ้นไป","ลดขวด[60แคปซูล] ละ 20.00 บาท","1230.00 -/ ขวด[60แคปซูล]","ซื้อเลย","1230.00.-/","ขวด[60แคปซูล]","ลดเหลือ 1,210.00 / ขวด[60แคปซูล]","SHARK CARTILAGE POWDER + VITAMIN C + VITAMIN D","",""
"https://www.cnypharmacy.com/product/1583","https://manager.cnypharmacy.com/uploads/product_photo/1583.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1583","IVER-6 2X6TABLETS [TMA-OTC1]","ซื้อยกแพ็ค 3 กล่อง[2แผง]","ลดเพิ่มแพ็คละ 150 บาท","950.00 -/ กล่อง[2แผง]","ซื้อเลย","950.00.-/","กล่อง[2แผง]","ลดเหลือ 900.00 / กล่อง[2แผง]","IVERMECTIN","",""
"https://www.cnypharmacy.com/product/7115","https://manager.cnypharmacy.com/uploads/product_photo/1747451858_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7115","IYARA LITE 1X15X8'S [TMA-OTC3]","ซื้อยกแพ็ค 3 กล่อง[15แผง]","ลดเพิ่มแพ็คละ 135 บาท","390.00 -/ กล่อง[15แผง]","ซื้อเลย","390.00.-/","กล่อง[15แผง]","ลดเหลือ 345.00 / กล่อง[15แผง]","","26.00.-/","แผง[8เม็ด]"
"https://www.cnypharmacy.com/product/6347","https://manager.cnypharmacy.com/uploads/product_photo/1731307324_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6347","KACHALIS NOURISHING GEL 15ML [BKD-01]","ซื้อยกแพ็ค 3 ขวด[15ML]","ลดเพิ่มแพ็คละ 54 บาท","335.00 -/ ขวด[15ML]","ซื้อเลย","335.00.-/","ขวด[15ML]","ลดเหลือ 317.00 / ขวด[15ML]","","",""
"https://www.cnypharmacy.com/product/1307","https://manager.cnypharmacy.com/uploads/product_photo/1307.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1307","KACHANA 3X10 CAPSULES [BKD-01] แคปซูลเขียว","ซื้อยกแพ็ค 3 กล่อง[3แผง]","ลดเพิ่มแพ็คละ 48 บาท","301.00 -/ กล่อง[3แผง]","ซื้อเลย","301.00.-/","กล่อง[3แผง]","ลดเหลือ 285.00 / กล่อง[3แผง]","สารสกัดกระชายดำ 90MG","",""
"https://www.cnypharmacy.com/product/3571","https://manager.cnypharmacy.com/uploads/product_photo/3571.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3571","KADRYL LOTION 60ML [TMA-OTC2]","ซื้อยกแพ็ค 3 ลัง[24ขวด]","ลดเพิ่มแพ็คละ 21 บาท","18.00 -/ ขวด[60ML]","ซื้อเลย","18.00.-/","ขวด[60ML]","","DIPHENHYDRAMINE HCI + CALAMINE B.P. + CAMPHOR + ALCOHOL","412.00.-/","ลัง[24ขวด]"
"https://www.cnypharmacy.com/product/5316","https://manager.cnypharmacy.com/uploads/product_photo/1696410328_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5316","KALIDIN SYRUP 60ML [TMA-OTC1]","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 4.5 บาท","24.00 -/ ขวด[60ML]","ซื้อเลย","24.00.-/","ขวด[60ML]","ลดเหลือ 22.50 / ขวด[60ML]","LORATADINE","",""
"https://www.cnypharmacy.com/product/1487","https://manager.cnypharmacy.com/uploads/product_photo/1754276495_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1487","KAMILLOSAN M SPRAY 15ML [ZPL-MENARINI-01]","ซื้อ 6 ขวด[15ML] ขึ้นไป","ลดขวด[15ML] ละ 6.00 บาท","143.00 -/ ขวด[15ML]","ซื้อเลย","143.00.-/","ขวด[15ML]","ลดเหลือ 137.00 / ขวด[15ML]","CHAMOMILE + PEPPERMINT","",""
